id1,id2,match_len,is_rc,score
236,908,17,-,90.56380873020879
438,984,26,-,90.56316669819665
315,800,22,-,90.55744029979164
458,569,18,-,90.55620003768723
157,988,32,-,90.55413601698464
282,879,32,-,90.554111217628
302,682,32,-,90.55410961605648
113,590,32,-,90.55410961605648
395,742,21,-,90.55392392415295
495,970,17,-,90.55392391586702
483,502,25,-,90.55192725284662
628,998,24,-,90.54869317259501
282,364,32,-,90.5472436612109
239,802,21,-,90.54407299109192
346,646,27,-,90.54400807806157
174,274,32,-,90.54400689826514
84,795,32,-,90.54400676137367
143,646,20,-,90.5440062524904
396,507,32,-,90.53959816117711
777,998,29,-,90.53615279664909
532,595,32,-,90.53613580153984
272,446,32,-,90.53432301367263
550,981,30,-,90.53376869576906
233,862,17,+,90.5291814987568
310,560,18,-,90.52742441023614
683,777,19,-,90.52722407234921
600,973,30,-,90.52551005028623
132,279,18,-,90.52550869331928
143,675,20,-,90.52504093390287
891,901,19,-,90.51871567550319
232,956,21,-,90.515343196605
494,818,32,-,90.51533428358967
845,884,18,-,90.51462961646705
680,908,31,-,90.51462939281863
11,97,21,+,90.50956490493672
466,518,18,-,90.50826706336252
130,338,20,-,90.50753081970365
598,713,22,-,90.50694601468888
276,652,29,-,90.50456798305405
179,678,19,-,90.50056268050949
386,869,24,-,90.48726339797453
125,336,32,-,90.48624320959077
94,878,17,-,90.48547724123148
83,99,25,-,90.48547637943318
384,841,29,-,90.484614218499
680,819,32,-,90.48461288240267
287,697,32,-,90.48363646107795
232,524,28,-,90.48109982497387
195,523,19,-,90.47696625191341
317,587,18,-,90.47560254270758
291,759,32,-,90.47372089300475
29,57,32,-,90.47320542738146
581,754,17,-,90.46451133581657
333,634,23,-,90.46413971243868
700,906,32,-,90.45382486590007
56,189,24,-,90.45216404034936
653,895,32,-,90.45044353929305
285,751,26,-,90.44826585259598
109,947,32,-,90.44699875400971
305,479,32,-,90.44676439131247
62,874,32,-,90.43886498380608
60,912,17,-,90.43885788431697
79,84,32,-,90.4317666331814
794,879,27,-,90.42583508537489
371,376,17,+,90.42431966326275
97,139,32,+,90.42408036276065
620,895,32,-,90.4170937438159
805,921,32,-,90.41277069024541
28,921,30,-,90.41277068001587
257,622,22,-,90.41194165180646
424,532,32,-,90.40435063127089
210,693,18,-,90.40435055323054
368,819,17,-,90.40013535371247
275,722,32,-,90.39708737601866
187,987,32,-,90.39493140836245
234,526,32,-,90.39188821533428
364,794,27,-,90.39188814768008
274,844,32,-,90.39045845268747
495,606,32,-,90.38941007677673
392,805,31,-,90.38850683073976
581,710,18,-,90.38850682061818
719,742,18,-,90.38850678314171
675,918,22,-,90.38850662990183
139,290,19,-,90.3885064487466
395,841,27,-,90.3859534373147
242,688,19,-,90.38474966160062
564,966,18,-,90.38474938528266
213,272,29,-,90.38449772879386
303,389,17,+,90.38288049630081
618,803,18,-,90.38278305356783
265,837,17,-,90.3805750868778
70,266,18,+,90.37686830970534
408,915,28,-,90.3756444685451
50,653,18,-,90.37560185002934
519,879,32,-,90.3714699402186
445,849,17,-,90.37146929232318
514,792,23,-,90.37085342716908
312,606,32,-,90.3691245423503
675,930,32,-,90.36505650593156
317,956,17,+,90.36505646420753
437,443,28,-,90.3586938658264
153,574,28,-,90.35868569178234
144,598,19,-,90.35162411479558
210,289,24,-,90.34932403561336
568,899,18,-,90.34858412036964
423,889,19,-,90.34751578576326
140,263,32,-,90.34376899394434
38,709,24,-,90.34376808445217
134,545,32,-,90.34376676412187
71,351,32,-,90.34251473186595
167,589,28,-,90.3419610775191
395,404,17,-,90.3401640553964
384,569,24,-,90.33816737581034
79,474,31,-,90.33504102054884
231,992,21,-,90.33504073220097
622,773,32,-,90.33462907682926
285,589,32,-,90.33074489202824
539,573,18,-,90.3253423835862
429,926,32,-,90.32534169150685
442,639,25,-,90.32056309237969
478,999,32,-,90.31638778416112
187,709,32,-,90.31456730953029
583,821,17,-,90.3145599095507
664,884,23,-,90.31441204398617
810,859,25,-,90.31231503417268
159,764,17,-,90.31177328385162
157,933,32,-,90.31174810836276
707,871,26,-,90.30659531077674
738,825,18,-,90.30489255280045
404,525,28,-,90.3008699844903
909,970,18,-,90.3008699749452
423,677,19,-,90.30086994467084
132,795,32,-,90.29375551594015
532,664,31,-,90.29372976914452
515,868,20,-,90.2934878713197
159,726,21,-,90.29129502652884
39,737,20,-,90.2891038529082
503,721,32,-,90.28633818402878
648,977,18,-,90.27958231463808
166,404,25,-,90.27870862848118
396,815,32,-,90.27870860542923
97,919,32,-,90.27776145239228
199,459,19,-,90.27350475589041
411,500,23,-,90.27350474638999
416,536,32,-,90.27313297089661
493,792,22,-,90.27146943054767
169,491,17,+,90.2713208077771
3,840,19,-,90.27084063514484
81,481,18,-,90.26980381042462
758,844,26,-,90.26115141321998
229,768,25,-,90.25808861262779
685,842,22,-,90.2557028022126
793,855,32,-,90.23726637635808
15,312,32,-,90.23508367614798
493,941,22,-,90.22958461335205
703,820,27,-,90.22851314630991
82,479,32,-,90.22823053041357
371,581,17,-,90.2260160409371
116,611,19,-,90.22593582851232
352,710,32,-,90.2251056359251
709,881,32,-,90.2223402805449
408,812,30,-,90.22049164366221
105,507,32,-,90.21956123259015
349,682,28,-,90.21956123259015
315,603,26,-,90.21772604322952
44,777,31,-,90.21548005744589
33,410,32,-,90.2103179547775
1,4,20,+,90.21011518844678
582,861,25,-,90.21009650984966
209,684,20,-,90.21009646546176
349,413,26,-,90.20546243201123
600,661,24,-,90.20489202518807
124,161,25,-,90.20390845781104
413,951,24,-,90.2039041553605
395,708,32,-,90.20184916800483
303,844,23,-,90.19350565058032
11,842,21,+,90.18608120884257
92,259,28,-,90.18564453966518
410,737,28,-,90.18564453966518
396,540,32,-,90.18146921149014
718,864,26,-,90.18116853931456
520,757,20,-,90.18116067896419
45,664,32,-,90.18072917847732
260,947,29,-,90.1800177476578
139,686,28,-,90.17683123551207
333,599,32,-,90.17565302653598
644,769,29,-,90.17564674787789
413,497,17,-,90.17564287567231
99,955,20,-,90.174511011808
69,447,17,-,90.17229981872032
19,909,28,-,90.17229763525788
394,395,24,-,90.16595070253227
820,821,31,-,90.16594974001148
218,649,17,-,90.16549299426404
241,344,17,-,90.16158451680128
153,581,32,-,90.16157934127372
81,729,32,-,90.15958556452111
473,609,28,-,90.15537832210384
185,801,32,-,90.1542838391243
176,474,29,-,90.15251870747646
430,741,32,-,90.1481673655808
143,209,20,-,90.14816696098077
450,558,17,-,90.14418415675009
203,465,32,-,90.14418415675009
900,992,30,-,90.1410956136547
73,814,29,-,90.140617911045
135,938,32,-,90.1359345944043
918,926,32,-,90.1359036708589
488,959,22,-,90.1338794211416
510,752,18,-,90.13360882558793
338,589,32,-,90.1305631396565
563,923,22,-,90.12718699979546
92,804,19,-,90.12638856165216
414,832,23,-,90.12452687512106
757,819,32,-,90.12174761895037
545,844,23,-,90.12174534788005
420,507,23,-,90.11959050889304
710,965,24,-,90.1184139447561
766,818,18,-,90.11841310464096
317,729,32,-,90.11086993105889
218,801,32,-,90.11086983627263
126,401,32,-,90.10500604384616
266,730,28,-,90.10450708896317
93,362,32,-,90.1044999297805
552,822,32,-,90.1034878713197
769,773,32,-,90.10085998229219
23,965,18,+,90.0981212816582
643,796,27,-,90.09743763901393
804,882,32,-,90.09743743847304
407,418,18,+,90.09742515600874
363,532,32,-,90.09016858415222
98,730,32,-,90.08965104056598
681,788,18,+,90.08958202224707
373,947,25,-,90.08957896614984
650,942,17,-,90.08792928528139
123,918,18,-,90.0879242160715
411,530,21,-,90.08404951607022
438,545,24,-,90.08085400564441
14,894,26,-,90.08085394671713
401,520,32,-,90.080852658192
843,884,29,-,90.07628240810159
299,568,28,-,90.07628230830771
3,473,30,-,90.07540623923998
47,999,18,+,90.0711559903617
89,622,32,-,90.06983177158713
54,140,32,-,90.05056936825612
225,282,26,-,90.04840887006007
532,899,32,-,90.03924426233664
33,977,32,-,90.03840768620688
552,570,32,-,90.03734941820021
810,818,29,-,90.03518959881482
33,377,19,-,90.0350848912871
414,717,22,-,90.03507707584012
841,872,32,-,90.03395880234794
159,371,21,-,90.03395832851317
290,534,18,-,90.02789469695463
19,163,17,-,90.02273658644211
486,805,32,-,90.02232945538853
310,862,32,-,90.02045991464882
364,717,24,-,90.02032098002412
117,234,20,-,90.01844044123975
424,522,32,-,90.01844021255702
310,733,29,-,90.01654725894643
258,685,30,-,90.01316563835019
429,731,21,-,90.00940877349737
142,945,18,-,90.00388307061355
511,909,30,-,90.00129956690505
605,740,17,+,90.0005946022589
376,827,29,-,89.99543667360267
25,548,23,-,89.99320743733863
62,646,21,-,89.99276430146634
324,377,23,-,89.98565340785952
602,865,22,-,89.98565060194865
393,477,28,-,89.97872698036377
103,994,17,-,89.97872517576893
36,1000,32,-,89.97872494394201
105,815,30,-,89.97872468635654
474,645,32,-,89.9742572596526
172,708,32,-,89.97294831178806
234,754,32,-,89.96795186374015
495,634,32,-,89.96795012074885
305,377,23,-,89.95597925506793
3,254,20,-,89.95597825134102
801,960,20,-,89.95597825134102
159,755,17,-,89.95184301676096
384,889,25,-,89.95000011990018
441,654,18,-,89.94042541346913
15,333,27,-,89.93922565348865
117,130,18,+,89.93431403233646
536,825,21,-,89.93156691862329
573,954,32,-,89.92881420361287
310,968,27,-,89.92725296930426
87,812,32,-,89.90583123551205
447,603,32,-,89.90437669671483
84,666,22,-,89.89495006111493
87,876,18,+,89.89494824996223
87,876,32,-,89.89494824996223
556,811,32,-,89.8750934571221
68,255,32,-,89.87294617722479
89,999,24,-,89.8688440342253
333,606,32,-,89.86449840591935
186,546,21,+,89.86351931909594
371,519,32,-,89.86351920151922
41,615,18,-,89.86253693529885
401,928,32,-,89.86253647659501
442,954,25,-,89.86155181763273
499,692,18,-,89.86105425730088
83,894,27,-,89.86105424113615
474,804,32,-,89.85523805959312
401,819,32,-,89.85523763674826
328,755,18,-,89.85523469261288
498,499,23,-,89.85520916280701
208,509,32,-,89.85380716557454
295,528,20,-,89.84813313661746
137,310,22,-,89.8468816769245
462,677,17,-,89.84572091556123
169,999,26,-,89.84398516265311
773,898,24,-,89.84395900900643
26,945,32,-,89.84330381400129
297,733,32,-,89.83319385953413
19,209,20,-,89.83249360674074
742,808,19,-,89.82844038661767
222,570,23,-,89.82798846882389
189,562,21,-,89.8252903723156
82,700,32,-,89.8250611661833
375,684,28,-,89.81500798050317
27,879,22,-,89.81500792482167
594,713,32,-,89.81500604384617
240,498,22,-,89.81500555443378
840,930,28,-,89.8072741051705
458,742,17,-,89.80715144206074
154,618,32,-,89.80440596125513
225,986,22,-,89.80440596125513
511,746,19,-,89.80051000572959
711,839,32,-,89.7993429650674
632,753,32,-,89.7966470991115
459,496,25,-,89.78872711242593
826,882,17,+,89.78382361193822
182,750,17,-,89.77795110040189
447,536,31,-,89.77794913648617
76,206,32,-,89.77745443716302
740,890,32,-,89.7742538093618
563,574,22,-,89.7697216618407
210,1000,19,-,89.76967766997012
305,410,31,-,89.76597409789211
522,664,32,-,89.76503784113707
21,208,32,-,89.75266278787181
80,98,32,-,89.75217043681515
226,511,32,-,89.75216286204052
226,684,26,-,89.75207568692784
21,359,32,-,89.75204570204177
192,884,31,-,89.74759170331929
68,340,28,-,89.74398353632881
587,934,32,-,89.73970857697005
36,321,17,-,89.7378207885398
19,646,25,-,89.73724363402049
83,864,21,-,89.73450464327433
152,805,27,-,89.73450464327433
303,436,21,-,89.72807993504463
255,272,32,-,89.72804241532702
331,909,17,+,89.72692248320601
14,99,23,-,89.72689931109039
319,871,32,-,89.7243228680533
770,974,29,-,89.72432254052748
216,831,32,-,89.72146775558237
412,515,19,-,89.7213635047459
496,914,18,-,89.7213609513732
302,362,18,+,89.72014833859457
410,858,32,-,89.7160586984897
79,871,29,-,89.7155095318884
846,848,32,-,89.70372570210763
287,653,32,-,89.7032106980307
15,327,32,-,89.70318473164114
598,628,32,-,89.70276564251063
925,972,17,+,89.70189092815609
217,828,17,-,89.69826717597861
404,639,23,-,89.69776490659684
151,525,18,-,89.68798310051814
12,65,32,-,89.68797963185446
143,226,25,-,89.68681287578839
502,600,23,-,89.6785067831417
0,606,32,-,89.67152321008251
19,675,25,-,89.67057516204913
128,493,32,-,89.66491380406049
290,842,19,-,89.66027948157645
853,867,18,-,89.65505577720309
628,712,28,-,89.65413908418773
909,918,22,-,89.65413541859888
677,981,20,-,89.65331275541678
257,752,27,-,89.65328278122577
167,605,32,-,89.64889662669826
108,973,18,-,89.64672078773354
349,605,31,-,89.64427316450659
22,471,20,-,89.64216807894385
708,911,19,-,89.64216777845337
682,894,23,-,89.63303878659806
858,977,32,-,89.6330382820722
327,599,32,-,89.63301597289201
765,935,17,-,89.63117813232357
87,713,32,-,89.62885219178183
55,848,32,-,89.61157691310576
751,923,32,-,89.60755717737135
708,726,25,-,89.60449006785926
245,314,24,-,89.6027706902454
582,965,31,-,89.59922053746958
186,994,23,-,89.59776497080533
584,643,32,-,89.59776495468513
216,391,25,-,89.59761030195732
364,861,32,-,89.59614765105151
21,604,32,-,89.59311202976868
84,721,32,-,89.59240355631565
414,576,27,-,89.59235385206757
744,965,32,-,89.58767038497227
315,858,17,-,89.58547602609234
508,599,27,-,89.5854729107695
483,742,27,-,89.58188821089276
732,937,18,-,89.57940386906982
375,930,28,-,89.57850681038863
377,709,19,-,89.57850680452913
592,879,32,-,89.57850679729519
171,906,32,-,89.57474920289678
286,545,23,-,89.56593670599611
310,800,32,-,89.56593659271785
926,996,32,-,89.5607823476829
523,533,23,-,89.5607823476829
346,926,32,-,89.56078042657596
361,831,31,-,89.55913023488544
570,740,32,-,89.55879376237172
233,470,18,-,89.55733825263364
152,950,19,-,89.55572088837083
287,814,32,-,89.55279066273471
277,795,32,-,89.55192725424043
284,893,21,-,89.54970868868192
240,780,32,-,89.54869371517238
785,889,27,-,89.54869331081952
225,861,30,-,89.54378999814146
83,609,21,-,89.54146130641148
742,838,25,-,89.54014472868428
858,881,31,-,89.54009518796333
185,916,31,-,89.5366051967256
370,471,31,-,89.5343229755348
259,426,17,+,89.53376893260578
106,657,32,-,89.53376590232357
57,676,21,-,89.53107468023423
628,774,32,-,89.53014825445388
458,677,18,-,89.52550999059224
179,521,17,+,89.52504083697553
103,989,26,-,89.52503291051283
71,677,29,-,89.52502721797772
282,414,32,-,89.52463130665173
375,918,32,-,89.52304938103536
632,858,32,-,89.51717044757015
844,867,21,-,89.5153410632559
132,666,29,-,89.51156304321708
646,777,31,-,89.50804821731488
320,414,17,-,89.50119745459642
215,600,25,-,89.49409843867036
756,761,18,+,89.49259479434772
285,754,24,-,89.49259351623596
418,679,32,-,89.49259328440904
137,378,32,-,89.49255573544337
208,969,31,-,89.49241851966062
605,717,19,-,89.49240318676723
541,545,20,-,89.48844244664387
103,911,17,-,89.48138814786356
740,822,32,-,89.48108323086697
173,672,18,+,89.47751526885231
99,150,29,-,89.47747560708429
68,197,32,-,89.47491348605374
308,519,25,-,89.47491128064897
587,771,22,-,89.47440328359099
744,890,30,-,89.46862106177835
558,1002,30,-,89.46781730744122
471,631,32,-,89.46451171962275
364,576,27,-,89.46414136819085
474,707,32,-,89.46229709146633
534,916,18,-,89.46229709146633
307,970,32,-,89.45266830124926
769,806,32,-,89.45213300676303
106,720,18,+,89.43806334440772
503,795,32,-,89.43176690986438
272,340,32,-,89.42983919717344
679,732,26,-,89.42432013120963
327,414,17,-,89.42408234762492
99,181,21,-,89.42408202961816
330,759,32,-,89.42407700137555
171,648,26,-,89.42056311614348
65,408,30,-,89.42056300062428
297,948,32,-,89.41912358661612
479,648,30,-,89.41352488795782
337,455,32,-,89.41174946730759
213,916,29,-,89.40956404977842
195,862,31,-,89.4023982581642
142,601,20,-,89.40055954390905
158,777,32,-,89.39524541639875
155,1002,30,-,89.38941385300072
32,260,30,-,89.38936478397758
3,955,20,-,89.37146959024065
130,717,17,-,89.37002845916699
404,847,19,-,89.36683145570598
346,909,26,-,89.35894382485994
97,195,30,-,89.35662157484344
231,870,32,-,89.35378924978173
113,798,19,-,89.3503812218641
15,22,18,-,89.3503492425677
527,654,18,-,89.34752298306898
91,314,21,-,89.34657775119041
273,814,32,-,89.34657775118968
275,396,27,-,89.34634396211321
576,934,18,-,89.34503396086991
564,942,18,-,89.34251809615957
488,890,25,-,89.34016401644489
79,431,24,-,89.33594882506023
179,879,23,-,89.33466354026518
195,530,32,-,89.33409975118882
285,414,32,-,89.32770143898246
56,321,26,-,89.3215549473972
392,426,19,-,89.32056306196284
36,166,28,-,89.31804228046104
302,591,32,-,89.31638650604935
682,794,22,-,89.31623799772481
591,951,20,-,89.31623157729005
25,974,18,-,89.31622106448388
414,864,32,-,89.31175000988496
285,710,32,-,89.31174991295762
8,849,17,+,89.31174867378863
282,589,32,-,89.30659641388311
483,730,29,-,89.30659640884467
376,573,22,-,89.30546185353593
50,302,18,+,89.30541866542933
138,773,32,-,89.30489237061364
291,523,20,-,89.30403299582139
102,920,25,-,89.30086996039694
827,832,21,-,89.29757415453592
159,458,19,-,89.29756787587783
312,738,23,-,89.29471015402419
389,420,32,-,89.29450715083149
733,919,27,-,89.29344615024677
159,808,17,-,89.28743509091478
684,998,32,-,89.28018675438206
282,754,26,-,89.28018654370608
45,96,32,-,89.28018507667241
215,894,18,-,89.27958237823209
367,606,24,-,89.27958233313008
574,798,17,-,89.27958177206071
310,500,32,-,89.27958113064338
888,917,17,-,89.27957931949068
317,481,25,-,89.27501700631534
150,923,27,-,89.27501685273255
